time,src,dst,proto,sport,dport,len
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,253
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,60622,66
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
